"sale_date","isbn","COUNT"
"13/10/2193","989-28-79-03683-6",1
"14/10/2193","989-28-3705-007-2",6
"14/10/2193","989-28-3705-987-7",3
"14/10/2193","989-28-3705-369-1",1
"14/10/2193","989-28-3705-136-9",1
"14/10/2193","989-28-79-45675-7",3
"14/10/2193","989-28-79-11297-4",2
"14/10/2193","989-28-79-82197-5",1
"14/10/2193","989-28-79-21991-8",1
"14/10/2193","989-28-79-61125-5",1
"14/10/2193","989-28-654-0127-3",1
"14/10/2193","989-28-79-69807-2",8
"14/10/2193","989-28-79-13871-4",4
"14/10/2193","989-28-79-05670-4",2
"14/10/2193","989-28-79-82125-8",2
"14/10/2193","989-28-654-0047-4",2
"14/10/2193","989-28-229-7592-2",3
"14/10/2193","989-28-229-6632-6",2
"14/10/2193","989-28-229-9769-6",2
"14/10/2193","989-28-229-3157-7",1
"14/10/2193","989-28-229-1404-4",2
"14/10/2193","989-28-79-68089-3",3
"14/10/2193","989-28-79-71565-6",7
"14/10/2193","989-28-79-40897-8",5
"14/10/2193","989-28-79-13801-1",11
"14/10/2193","989-28-79-74374-1",7
"14/10/2193","989-28-79-26824-4",4
"14/10/2193","989-28-79-55824-6",1
"14/10/2193","989-28-79-91028-0",4
"14/10/2193","989-28-3705-222-9",5
"14/10/2193","989-28-79-14379-4",2
"14/10/2193","989-28-3705-492-6",2
"14/10/2193","989-28-79-36485-4",1
"14/10/2193","989-28-229-0197-6",1
"14/10/2193","989-28-3705-966-2",1
"14/10/2193","989-28-79-18127-7",1
"15/10/2193","989-28-79-87459-9",1
"15/10/2193","989-28-3705-369-1",1
"15/10/2193","989-28-3705-007-2",5
"15/10/2193","989-28-3705-987-7",2
"15/10/2193","989-28-3705-152-9",1
"15/10/2193","989-28-79-45675-7",2
"15/10/2193","989-28-79-11297-4",1
"15/10/2193","989-28-79-18127-7",1
"15/10/2193","989-28-79-69807-2",4
"15/10/2193","989-28-79-05670-4",2
"15/10/2193","989-28-654-0047-4",1
"15/10/2193","989-28-229-1404-4",2
"15/10/2193","989-28-229-9769-6",1
"15/10/2193","989-28-229-5891-8",1
"15/10/2193","989-28-229-0197-6",1
"15/10/2193","989-28-79-13801-1",7
"15/10/2193","989-28-79-26824-4",3
"15/10/2193","989-28-79-51397-9",2
"15/10/2193","989-28-79-74374-1",4
"15/10/2193","989-28-79-55752-2",3
"15/10/2193","989-28-79-71565-6",2
"15/10/2193","989-28-79-23023-4",4
"15/10/2193","989-28-79-68089-3",3
"15/10/2193","989-28-79-40897-8",2
"15/10/2193","989-28-79-03683-6",1
"15/10/2193","989-28-3705-492-6",1
"15/10/2193","989-28-3705-222-9",3
"15/10/2193","989-28-79-23015-9",1
"15/10/2193","989-28-79-01991-4",1
"15/10/2193","989-28-79-36485-4",1
"16/10/2193","989-28-79-87459-9",1
"16/10/2193","989-28-3705-987-7",3
"16/10/2193","989-28-3705-007-2",3
"16/10/2193","989-28-3705-138-3",1
"16/10/2193","989-28-79-18127-7",3
"16/10/2193","989-28-79-01991-4",1
"16/10/2193","989-28-79-86624-2",2
"16/10/2193","989-28-654-3899-6",1
"16/10/2193","989-28-79-05670-4",1
"16/10/2193","989-28-79-13871-4",8
"16/10/2193","989-28-79-69807-2",2
"16/10/2193","989-28-229-6632-6",4
"16/10/2193","989-28-229-5891-8",2
"16/10/2193","989-28-229-3157-7",1
"16/10/2193","989-28-229-9769-6",2
"16/10/2193","989-28-229-7592-2",1
"16/10/2193","989-28-229-1404-4",1
"16/10/2193","989-28-79-55824-6",1
"16/10/2193","989-28-79-23023-4",4
"16/10/2193","989-28-79-13801-1",9
"16/10/2193","989-28-79-68089-3",2
"16/10/2193","989-28-79-40897-8",2
"16/10/2193","989-28-79-74374-1",3
"16/10/2193","989-28-79-91028-0",1
"16/10/2193","989-28-3705-492-6",4
"16/10/2193","989-28-3705-222-9",3
"16/10/2193","989-28-79-03683-6",2
"16/10/2193","989-28-79-71565-6",2
"16/10/2193","989-28-79-11297-4",1
"16/10/2193","989-28-79-69359-6",1
"16/10/2193","989-28-79-44730-4",1
"16/10/2193","989-28-79-32105-5",1
"16/10/2193","989-28-79-45675-7",1
"17/10/2193","989-28-79-87459-9",2
"17/10/2193","989-28-3705-007-2",5
"17/10/2193","989-28-3705-987-7",1
"17/10/2193","989-28-3705-138-3",1
"17/10/2193","989-28-79-86624-2",2
"17/10/2193","989-28-79-45675-7",1
"17/10/2193","989-28-79-11297-4",1
"17/10/2193","989-28-79-18127-7",1
"17/10/2193","989-28-654-3899-6",1
"17/10/2193","989-28-654-2017-5",1
"17/10/2193","989-28-79-69807-2",16
"17/10/2193","989-28-79-13871-4",12
"17/10/2193","989-28-79-82125-8",2
"17/10/2193","989-28-79-82749-6",2
"17/10/2193","989-28-654-6033-1",1
"17/10/2193","989-28-229-1404-4",1
"17/10/2193","989-28-229-6632-6",2
"17/10/2193","989-28-229-0197-6",1
"17/10/2193","989-28-79-23023-4",6
"17/10/2193","989-28-79-71565-6",2
"17/10/2193","989-28-79-13801-1",2
"17/10/2193","989-28-79-74374-1",6
"17/10/2193","989-28-79-91028-0",2
"17/10/2193","989-28-79-40897-8",2
"17/10/2193","989-28-3705-222-9",3
"17/10/2193","989-28-79-52883-6",1
"17/10/2193","989-28-79-21991-8",1
"17/10/2193","989-28-79-05670-4",1
"17/10/2193","989-28-229-3157-7",1
"17/10/2193","989-28-79-55752-2",1
"17/10/2193","989-28-79-01991-4",1
"18/10/2193","989-28-3705-966-2",2
"18/10/2193","989-28-3705-007-2",10
"18/10/2193","989-28-3705-987-7",4
"18/10/2193","989-28-3705-649-4",1
"18/10/2193","989-28-3705-583-1",1
"18/10/2193","989-28-3705-592-3",1
"18/10/2193","989-28-79-16826-1",1
"18/10/2193","989-28-79-82197-5",1
"18/10/2193","989-28-79-11297-4",2
"18/10/2193","989-28-79-86624-2",2
"18/10/2193","989-28-79-45675-7",4
"18/10/2193","989-28-79-52883-6",1
"18/10/2193","989-28-79-32105-5",1
"18/10/2193","989-28-79-27078-0",1
"18/10/2193","989-28-79-64693-6",1
"18/10/2193","989-28-654-7965-4",1
"18/10/2193","989-28-79-05670-4",2
"18/10/2193","989-28-79-22562-9",2
"18/10/2193","989-28-79-69807-2",10
"18/10/2193","989-28-79-13871-4",2
"18/10/2193","989-28-79-82125-8",2
"18/10/2193","989-28-79-82749-6",2
"18/10/2193","989-28-229-1404-4",4
"18/10/2193","989-28-229-0197-6",2
"18/10/2193","989-28-229-7592-2",2
"18/10/2193","989-28-229-9769-6",3
"18/10/2193","989-28-229-5891-8",2
"18/10/2193","989-28-229-6632-6",3
"18/10/2193","989-28-229-3157-7",1
"18/10/2193","989-28-79-71565-6",2
"18/10/2193","989-28-79-74374-1",4
"18/10/2193","989-28-79-26824-4",3
"18/10/2193","989-28-79-13801-1",14
"18/10/2193","989-28-79-44730-4",1
"18/10/2193","989-28-79-68089-3",2
"18/10/2193","989-28-79-55824-6",2
"18/10/2193","989-28-79-36485-4",2
"18/10/2193","989-28-79-91028-0",2
"18/10/2193","989-28-79-23023-4",4
"18/10/2193","989-28-79-43574-5",2
"18/10/2193","989-28-79-03683-6",2
"18/10/2193","989-28-3705-222-9",6
"18/10/2193","989-28-3705-492-6",2
"18/10/2193","989-28-3705-136-9",1
"18/10/2193","989-28-79-16808-7",1
"18/10/2193","989-28-79-40897-8",1
"18/10/2193","989-28-3705-607-4",1
"18/10/2193","989-28-79-18127-7",1
"19/10/2193","989-28-79-87459-9",2
"19/10/2193","989-28-3705-007-2",10
"19/10/2193","989-28-3705-987-7",6
"19/10/2193","989-28-3705-369-1",1
"19/10/2193","989-28-79-32105-5",2
"19/10/2193","989-28-79-45675-7",5
"19/10/2193","989-28-79-04510-4",1
"19/10/2193","989-28-79-82197-5",2
"19/10/2193","989-28-79-21991-8",4
"19/10/2193","989-28-79-30536-9",3
"19/10/2193","989-28-79-01991-4",1
"19/10/2193","989-28-79-22871-2",1
"19/10/2193","989-28-654-5018-9",1
"19/10/2193","989-28-79-13871-4",14
"19/10/2193","989-28-79-82125-8",4
"19/10/2193","989-28-79-05670-4",4
"19/10/2193","989-28-79-69807-2",6
"19/10/2193","989-28-79-82749-6",2
"19/10/2193","989-28-79-22562-9",1
"19/10/2193","989-28-654-6507-7",1
"19/10/2193","989-28-654-0047-4",2
"19/10/2193","989-28-654-6033-1",2
"19/10/2193","989-28-654-8573-0",1
"19/10/2193","989-28-229-7592-2",8
"19/10/2193","989-28-229-3157-7",2
"19/10/2193","989-28-229-1404-4",3
"19/10/2193","989-28-229-0197-6",2
"19/10/2193","989-28-229-6632-6",1
"19/10/2193","989-28-229-9769-6",1
"19/10/2193","989-28-79-13801-1",10
"19/10/2193","989-28-79-23023-4",11
"19/10/2193","989-28-79-74374-1",18
"19/10/2193","989-28-79-68089-3",5
"19/10/2193","989-28-79-91028-0",1
"19/10/2193","989-28-79-71565-6",4
"19/10/2193","989-28-79-26824-4",2
"19/10/2193","989-28-79-16808-7",2
"19/10/2193","989-28-79-55752-2",1
"19/10/2193","989-28-3705-222-9",11
"19/10/2193","989-28-3705-492-6",2
"19/10/2193","989-28-79-23015-9",1
"19/10/2193","989-28-79-03683-6",2
"19/10/2193","989-28-79-14379-4",2
"19/10/2193","989-28-3705-136-9",1
"19/10/2193","989-28-79-11297-4",1
"19/10/2193","989-28-3705-607-4",1
"19/10/2193","989-28-229-5891-8",1
"19/10/2193","989-28-79-55824-6",2
"19/10/2193","989-28-79-51397-9",1
"19/10/2193","989-28-3705-592-3",1
"20/10/2193","989-28-3705-007-2",15
"20/10/2193","989-28-3705-987-7",7
"20/10/2193","989-28-3705-369-1",1
"20/10/2193","989-28-3705-583-1",2
"20/10/2193","989-28-3705-592-3",2
"20/10/2193","989-28-3705-054-6",1
"20/10/2193","989-28-3705-966-2",1
"20/10/2193","989-28-79-45675-7",3
"20/10/2193","989-28-79-27078-0",2
"20/10/2193","989-28-79-11297-4",3
"20/10/2193","989-28-79-32105-5",2
"20/10/2193","989-28-79-22871-2",1
"20/10/2193","989-28-79-61125-5",1
"20/10/2193","989-28-79-01991-4",2
"20/10/2193","989-28-79-30536-9",2
"20/10/2193","989-28-79-04510-4",1
"20/10/2193","989-28-654-3899-6",1
"20/10/2193","989-28-654-0127-3",2
"20/10/2193","989-28-79-05670-4",2
"20/10/2193","989-28-79-13871-4",12
"20/10/2193","989-28-79-69807-2",4
"20/10/2193","989-28-79-82125-8",4
"20/10/2193","989-28-654-0047-4",1
"20/10/2193","989-28-229-1404-4",7
"20/10/2193","989-28-229-7592-2",3
"20/10/2193","989-28-229-9769-6",3
"20/10/2193","989-28-229-0197-6",1
"20/10/2193","989-28-229-5891-8",1
"20/10/2193","989-28-229-3157-7",2
"20/10/2193","989-28-229-6632-6",1
"20/10/2193","989-28-79-51397-9",3
"20/10/2193","989-28-79-82339-9",1
"20/10/2193","989-28-79-71565-6",8
"20/10/2193","989-28-79-91028-0",3
"20/10/2193","989-28-79-68089-3",3
"20/10/2193","989-28-79-13801-1",13
"20/10/2193","989-28-79-23023-4",8
"20/10/2193","989-28-79-26824-4",3
"20/10/2193","989-28-79-40897-8",3
"20/10/2193","989-28-79-74374-1",9
"20/10/2193","989-28-79-55752-2",1
"20/10/2193","989-28-79-03683-6",2
"20/10/2193","989-28-3705-222-9",3
"20/10/2193","989-28-3705-492-6",3
"20/10/2193","989-28-3705-607-4",1
"20/10/2193","989-28-79-43841-8",1
"21/10/2193","989-28-79-87459-9",2
"21/10/2193","989-28-3705-007-2",7
"21/10/2193","989-28-3705-136-9",2
"21/10/2193","989-28-3705-649-4",1
"21/10/2193","989-28-3705-987-7",5
"21/10/2193","989-28-3705-775-0",1
"21/10/2193","989-28-3705-138-3",1
"21/10/2193","989-28-3705-966-2",1
"21/10/2193","989-28-79-30536-9",3
"21/10/2193","989-28-79-01991-4",1
"21/10/2193","989-28-79-11297-4",3
"21/10/2193","989-28-79-21991-8",1
"21/10/2193","989-28-79-32105-5",1
"21/10/2193","989-28-79-13871-4",4
"21/10/2193","989-28-79-69807-2",4
"21/10/2193","989-28-79-05670-4",3
"21/10/2193","989-28-654-5771-3",3
"21/10/2193","989-28-229-5891-8",2
"21/10/2193","989-28-229-3157-7",2
"21/10/2193","989-28-229-9769-6",5
"21/10/2193","989-28-229-6632-6",4
"21/10/2193","989-28-229-1404-4",2
"21/10/2193","989-28-229-7592-2",3
"21/10/2193","989-28-79-74374-1",12
"21/10/2193","989-28-79-13801-1",8
"21/10/2193","989-28-79-91028-0",2
"21/10/2193","989-28-79-71565-6",2
"21/10/2193","989-28-79-23023-4",4
"21/10/2193","989-28-79-40897-8",3
"21/10/2193","989-28-79-26824-4",3
"21/10/2193","989-28-79-68089-3",2
"21/10/2193","989-28-3705-492-6",3
"21/10/2193","989-28-3705-222-9",4
"21/10/2193","989-28-3705-607-4",1
"21/10/2193","989-28-79-03683-6",1
"21/10/2193","989-28-3705-205-2",1
"21/10/2193","989-28-3705-592-3",1
"21/10/2193","989-28-79-07610-8",1
"21/10/2193","989-28-3705-369-1",1
"21/10/2193","989-28-79-45675-7",1
"21/10/2193","989-28-79-82197-5",1
"22/10/2193","989-28-79-87459-9",3
"22/10/2193","989-28-3705-987-7",2
"22/10/2193","989-28-3705-649-4",1
"22/10/2193","989-28-3705-054-6",1
"22/10/2193","989-28-3705-007-2",7
"22/10/2193","989-28-79-21991-8",1
"22/10/2193","989-28-79-01991-4",2
"22/10/2193","989-28-79-30536-9",2
"22/10/2193","989-28-79-69807-2",2
"22/10/2193","989-28-79-05670-4",2
"22/10/2193","989-28-654-0047-4",1
"22/10/2193","989-28-229-1404-4",4
"22/10/2193","989-28-229-9769-6",3
"22/10/2193","989-28-229-6632-6",2
"22/10/2193","989-28-229-7592-2",1
"22/10/2193","989-28-229-5891-8",1
"22/10/2193","989-28-79-51397-9",1
"22/10/2193","989-28-79-40897-8",2
"22/10/2193","989-28-79-26824-4",3
"22/10/2193","989-28-79-23023-4",3
"22/10/2193","989-28-79-74374-1",4
"22/10/2193","989-28-79-13801-1",5
"22/10/2193","989-28-79-91028-0",1
"22/10/2193","989-28-79-14379-4",1
"22/10/2193","989-28-3705-222-9",2
"22/10/2193","989-28-3705-492-6",3
"22/10/2193","989-28-79-45675-7",2
"22/10/2193","989-28-79-68089-3",1
"22/10/2193","989-28-79-44730-4",1
"22/10/2193","989-28-79-61125-5",1
"23/10/2193","989-28-79-87459-9",3
"23/10/2193","989-28-3705-007-2",6
"23/10/2193","989-28-3705-152-9",1
"23/10/2193","989-28-3705-987-7",1
"23/10/2193","989-28-3705-054-6",1
"23/10/2193","989-28-79-04510-4",1
"23/10/2193","989-28-79-64693-6",2
"23/10/2193","989-28-79-45675-7",2
"23/10/2193","989-28-79-70597-8",1
"23/10/2193","989-28-79-05638-4",1
"23/10/2193","989-28-79-16826-1",1
"23/10/2193","989-28-79-05670-4",2
"23/10/2193","989-28-79-13871-4",6
"23/10/2193","989-28-229-7592-2",3
"23/10/2193","989-28-229-3157-7",1
"23/10/2193","989-28-229-1404-4",4
"23/10/2193","989-28-229-6632-6",1
"23/10/2193","989-28-229-9769-6",3
"23/10/2193","989-28-79-91028-0",3
"23/10/2193","989-28-79-23023-4",3
"23/10/2193","989-28-79-26824-4",4
"23/10/2193","989-28-79-13801-1",5
"23/10/2193","989-28-79-71565-6",2
"23/10/2193","989-28-79-55752-2",1
"23/10/2193","989-28-79-74374-1",7
"23/10/2193","989-28-79-68089-3",1
"23/10/2193","989-28-3705-222-9",5
"23/10/2193","989-28-79-14379-4",1
"23/10/2193","989-28-3705-492-6",1
"23/10/2193","989-28-3705-649-4",1
"23/10/2193","989-28-79-01991-4",1
"23/10/2193","989-28-79-27078-0",1
"23/10/2193","989-28-79-23015-9",2
"23/10/2193","989-28-79-40897-8",2
"23/10/2193","989-28-79-44730-4",1
"24/10/2193","989-28-79-87459-9",1
"24/10/2193","989-28-3705-987-7",2
"24/10/2193","989-28-3705-007-2",4
"24/10/2193","989-28-3705-583-1",1
"24/10/2193","989-28-3705-138-3",2
"24/10/2193","989-28-79-82197-5",1
"24/10/2193","989-28-79-07610-8",1
"24/10/2193","989-28-79-04510-4",1
"24/10/2193","989-28-79-16826-1",2
"24/10/2193","989-28-79-01991-4",1
"24/10/2193","989-28-79-64693-6",1
"24/10/2193","989-28-79-45675-7",2
"24/10/2193","989-28-79-18127-7",1
"24/10/2193","989-28-79-69807-2",8
"24/10/2193","989-28-79-13871-4",4
"24/10/2193","989-28-79-05670-4",2
"24/10/2193","989-28-229-1404-4",4
"24/10/2193","989-28-229-5891-8",1
"24/10/2193","989-28-79-74374-1",4
"24/10/2193","989-28-79-13801-1",6
"24/10/2193","989-28-79-71565-6",2
"24/10/2193","989-28-79-23023-4",4
"24/10/2193","989-28-79-91028-0",3
"24/10/2193","989-28-79-55824-6",2
"24/10/2193","989-28-79-43574-5",1
"24/10/2193","989-28-3705-492-6",2
"24/10/2193","989-28-3705-649-4",1
"24/10/2193","989-28-229-6632-6",2
"24/10/2193","989-28-229-7592-2",1
"24/10/2193","989-28-79-40897-8",1
"24/10/2193","989-28-229-9769-6",2
"24/10/2193","989-28-79-51397-9",1
"25/10/2193","989-28-79-87459-9",3
"25/10/2193","989-28-3705-007-2",7
"25/10/2193","989-28-3705-649-4",4
"25/10/2193","989-28-3705-592-3",2
"25/10/2193","989-28-3705-583-1",1
"25/10/2193","989-28-3705-987-7",3
"25/10/2193","989-28-3705-152-9",1
"25/10/2193","989-28-79-42728-3",1
"25/10/2193","989-28-79-45675-7",1
"25/10/2193","989-28-79-32105-5",1
"25/10/2193","989-28-79-22871-2",2
"25/10/2193","989-28-79-18127-7",2
"25/10/2193","989-28-79-82197-5",1
"25/10/2193","989-28-79-82125-8",4
"25/10/2193","989-28-79-69807-2",8
"25/10/2193","989-28-79-05670-4",2
"25/10/2193","989-28-79-13871-4",6
"25/10/2193","989-28-79-82749-6",4
"25/10/2193","989-28-229-1404-4",5
"25/10/2193","989-28-229-6632-6",6
"25/10/2193","989-28-229-9769-6",2
"25/10/2193","989-28-229-0197-6",2
"25/10/2193","989-28-229-7592-2",3
"25/10/2193","989-28-229-5891-8",1
"25/10/2193","989-28-229-3157-7",1
"25/10/2193","989-28-79-23023-4",5
"25/10/2193","989-28-79-40897-8",2
"25/10/2193","989-28-79-74374-1",10
"25/10/2193","989-28-79-68089-3",2
"25/10/2193","989-28-79-71565-6",3
"25/10/2193","989-28-79-13801-1",6
"25/10/2193","989-28-79-91028-0",3
"25/10/2193","989-28-79-26824-4",2
"25/10/2193","989-28-3705-222-9",9
"25/10/2193","989-28-3705-492-6",7
"25/10/2193","989-28-79-03683-6",1
"25/10/2193","989-28-3705-369-1",1
"25/10/2193","989-28-79-21991-8",1
"26/10/2193","989-28-79-87459-9",2
"26/10/2193","989-28-3705-987-7",10
"26/10/2193","989-28-3705-007-2",11
"26/10/2193","989-28-3705-592-3",1
"26/10/2193","989-28-3705-966-2",1
"26/10/2193","989-28-3705-583-1",1
"26/10/2193","989-28-3705-054-6",1
"26/10/2193","989-28-3705-369-1",2
"26/10/2193","989-28-79-61125-5",3
"26/10/2193","989-28-79-11297-4",1
"26/10/2193","989-28-79-64693-6",1
"26/10/2193","989-28-79-45675-7",4
"26/10/2193","989-28-79-32105-5",2
"26/10/2193","989-28-79-86624-2",1
"26/10/2193","989-28-79-13871-4",16
"26/10/2193","989-28-79-82749-6",4
"26/10/2193","989-28-79-05670-4",5
"26/10/2193","989-28-79-69807-2",14
"26/10/2193","989-28-654-6033-1",1
"26/10/2193","989-28-654-0047-4",1
"26/10/2193","989-28-654-9826-6",1
"26/10/2193","989-28-229-0197-6",2
"26/10/2193","989-28-229-6632-6",5
"26/10/2193","989-28-229-1404-4",5
"26/10/2193","989-28-229-7592-2",3
"26/10/2193","989-28-229-3157-7",2
"26/10/2193","989-28-229-5891-8",3
"26/10/2193","989-28-229-9769-6",5
"26/10/2193","989-28-79-13801-1",10
"26/10/2193","989-28-79-23023-4",9
"26/10/2193","989-28-79-74374-1",13
"26/10/2193","989-28-79-26824-4",7
"26/10/2193","989-28-79-16808-7",1
"26/10/2193","989-28-79-91028-0",3
"26/10/2193","989-28-79-40897-8",1
"26/10/2193","989-28-79-68089-3",3
"26/10/2193","989-28-79-71565-6",1
"26/10/2193","989-28-79-55824-6",1
"26/10/2193","989-28-3705-222-9",6
"26/10/2193","989-28-3705-492-6",6
"26/10/2193","989-28-79-03683-6",2
"26/10/2193","989-28-79-23015-9",1
"26/10/2193","989-28-3705-607-4",1
"26/10/2193","989-28-3705-649-4",1
"26/10/2193","989-28-79-16826-1",1
"26/10/2193","989-28-79-04510-4",2
"26/10/2193","989-28-79-05638-4",1
"26/10/2193","989-28-79-51397-9",1
"27/10/2193","989-28-79-87459-9",2
"27/10/2193","989-28-3705-007-2",12
"27/10/2193","989-28-3705-987-7",4
"27/10/2193","989-28-3705-592-3",2
"27/10/2193","989-28-3705-138-3",2
"27/10/2193","989-28-79-82197-5",2
"27/10/2193","989-28-79-11297-4",2
"27/10/2193","989-28-79-30536-9",3
"27/10/2193","989-28-79-21991-8",2
"27/10/2193","989-28-79-45675-7",3
"27/10/2193","989-28-79-01991-4",1
"27/10/2193","989-28-79-32105-5",1
"27/10/2193","989-28-79-61125-5",2
"27/10/2193","989-28-654-0127-3",1
"27/10/2193","989-28-79-69807-2",8
"27/10/2193","989-28-79-13871-4",10
"27/10/2193","989-28-79-05670-4",9
"27/10/2193","989-28-79-82125-8",4
"27/10/2193","989-28-79-82749-6",8
"27/10/2193","989-28-79-22562-9",2
"27/10/2193","989-28-654-0047-4",1
"27/10/2193","989-28-654-5771-3",3
"27/10/2193","989-28-229-5891-8",1
"27/10/2193","989-28-229-1404-4",3
"27/10/2193","989-28-229-6632-6",3
"27/10/2193","989-28-229-3157-7",1
"27/10/2193","989-28-229-7592-2",1
"27/10/2193","989-28-79-74374-1",9
"27/10/2193","989-28-79-23023-4",20
"27/10/2193","989-28-79-68089-3",4
"27/10/2193","989-28-79-13801-1",12
"27/10/2193","989-28-79-91028-0",3
"27/10/2193","989-28-79-36485-4",1
"27/10/2193","989-28-79-40897-8",4
"27/10/2193","989-28-79-16808-7",3
"27/10/2193","989-28-79-71565-6",2
"27/10/2193","989-28-79-26824-4",4
"27/10/2193","989-28-79-55824-6",1
"27/10/2193","989-28-3705-222-9",7
"27/10/2193","989-28-3705-492-6",2
"27/10/2193","989-28-3705-583-1",1
"27/10/2193","989-28-229-0197-6",1
"27/10/2193","989-28-79-04510-4",1
"28/10/2193","989-28-79-87459-9",2
"28/10/2193","989-28-3705-966-2",2
"28/10/2193","989-28-3705-007-2",6
"28/10/2193","989-28-3705-987-7",6
"28/10/2193","989-28-3705-136-9",1
"28/10/2193","989-28-3705-583-1",1
"28/10/2193","989-28-3705-649-4",1
"28/10/2193","989-28-3705-138-3",1
"28/10/2193","989-28-3705-775-0",1
"28/10/2193","989-28-79-18127-7",2
"28/10/2193","989-28-79-45675-7",2
"28/10/2193","989-28-79-22871-2",1
"28/10/2193","989-28-79-30536-9",1
"28/10/2193","989-28-79-61125-5",1
"28/10/2193","989-28-79-11297-4",1
"28/10/2193","989-28-79-67891-3",1
"28/10/2193","989-28-79-13871-4",6
"28/10/2193","989-28-79-05670-4",3
"28/10/2193","989-28-79-69807-2",4
"28/10/2193","989-28-79-82125-8",2
"28/10/2193","989-28-229-7592-2",4
"28/10/2193","989-28-229-6632-6",2
"28/10/2193","989-28-229-9769-6",2
"28/10/2193","989-28-229-1404-4",2
"28/10/2193","989-28-79-23023-4",7
"28/10/2193","989-28-79-82339-9",1
"28/10/2193","989-28-79-55824-6",2
"28/10/2193","989-28-79-68089-3",7
"28/10/2193","989-28-79-74374-1",5
"28/10/2193","989-28-79-40897-8",3
"28/10/2193","989-28-79-26824-4",2
"28/10/2193","989-28-79-13801-1",9
"28/10/2193","989-28-79-51397-9",1
"28/10/2193","989-28-79-55752-2",1
"28/10/2193","989-28-79-91028-0",2
"28/10/2193","989-28-79-71565-6",2
"28/10/2193","989-28-3705-492-6",2
"28/10/2193","989-28-3705-222-9",4
"28/10/2193","989-28-3705-152-9",1
"28/10/2193","989-28-229-5891-8",1
"28/10/2193","989-28-229-0197-6",1
"28/10/2193","989-28-79-64693-6",1
"29/10/2193","989-28-3705-966-2",2
"29/10/2193","989-28-3705-007-2",6
"29/10/2193","989-28-3705-987-7",3
"29/10/2193","989-28-3705-054-6",1
"29/10/2193","989-28-79-18127-7",1
"29/10/2193","989-28-79-21991-8",1
"29/10/2193","989-28-79-27078-0",1
"29/10/2193","989-28-79-05670-4",3
"29/10/2193","989-28-79-13871-4",2
"29/10/2193","989-28-79-69807-2",6
"29/10/2193","989-28-229-6632-6",3
"29/10/2193","989-28-229-3157-7",1
"29/10/2193","989-28-229-5891-8",1
"29/10/2193","989-28-229-0197-6",1
"29/10/2193","989-28-79-13801-1",10
"29/10/2193","989-28-79-23023-4",4
"29/10/2193","989-28-79-26824-4",2
"29/10/2193","989-28-79-74374-1",6
"29/10/2193","989-28-79-43574-5",1
"29/10/2193","989-28-79-91028-0",4
"29/10/2193","989-28-79-68089-3",2
"29/10/2193","989-28-79-71565-6",1
"29/10/2193","989-28-3705-222-9",1
"29/10/2193","989-28-3705-492-6",4
"29/10/2193","989-28-79-23015-9",1
"29/10/2193","989-28-654-6507-7",1
"29/10/2193","989-28-79-45675-7",1
"29/10/2193","989-28-229-7592-2",1
"29/10/2193","989-28-79-01991-4",1
"29/10/2193","989-28-3705-583-1",1
"30/10/2193","989-28-79-87459-9",3
"30/10/2193","989-28-3705-987-7",3
"30/10/2193","989-28-3705-007-2",6
"30/10/2193","989-28-3705-966-2",1
"30/10/2193","989-28-3705-775-0",1
"30/10/2193","989-28-79-82197-5",1
"30/10/2193","989-28-79-45675-7",4
"30/10/2193","989-28-79-05638-4",1
"30/10/2193","989-28-79-82749-6",2
"30/10/2193","989-28-79-05670-4",3
"30/10/2193","989-28-79-13871-4",6
"30/10/2193","989-28-79-69807-2",4
"30/10/2193","989-28-654-8573-0",1
"30/10/2193","989-28-229-6632-6",3
"30/10/2193","989-28-229-5891-8",1
"30/10/2193","989-28-229-0197-6",2
"30/10/2193","989-28-229-1404-4",1
"30/10/2193","989-28-229-9769-6",1
"30/10/2193","989-28-79-26824-4",2
"30/10/2193","989-28-79-13801-1",6
